year,rank_share,journal_key,full_title,gwas_hits,total_articles,fraction_gwas
2024,416,Transl Lung Cancer Res,Translational lung cancer research,5,323,0.015480
2024,417,Int J Stroke,International journal of stroke : official journal of the International Stroke Society,2,130,0.015385
2024,418,Mol Plant Pathol,Molecular plant pathology,2,130,0.015385
2024,419,Dermatol Clin,Dermatologic clinics,1,65,0.015385
2024,420,Int J Parasitol,International journal for parasitology,1,65,0.015385
2024,421,Protein Cell,Protein & cell,1,65,0.015385
2024,422,Fundam Res,Fundamental research,3,196,0.015306
2024,423,Arch Toxicol,Archives of toxicology,4,263,0.015209
2024,424,Int J Colorectal Dis,International journal of colorectal disease,3,198,0.015152
2024,425,Mol Immunol,Molecular immunology,2,132,0.015152
2024,426,Mediators Inflamm,Mediators of inflammation,1,66,0.015152
2024,427,Mol Diagn Ther,Molecular diagnosis & therapy,1,66,0.015152
2024,428,Clin Res Hepatol Gastroenterol,Clinics and research in hepatology and gastroenterology,3,199,0.015075
2024,429,Endocrinol Diabetes Metab,"Endocrinology, diabetes & metabolism",1,67,0.014925
2024,430,Pharmacogenomics,Pharmacogenomics,1,67,0.014925
2024,431,Zhonghua Liu Xing Bing Xue Za Zhi,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,3,202,0.014851
2024,432,Exp Dermatol,Experimental dermatology,4,270,0.014815
2024,433,J Cardiovasc Transl Res,Journal of cardiovascular translational research,2,135,0.014815
2024,434,JACC CardioOncol,JACC. CardioOncology,2,136,0.014706
2024,435,Nutr Res Pract,Nutrition research and practice,1,68,0.014706
2024,436,Transl Neurodegener,Translational neurodegeneration,1,68,0.014706
2024,437,PLoS Comput Biol,PLoS computational biology,11,753,0.014608
2024,438,Sleep Health,Sleep health,2,137,0.014599
2024,439,BMC Musculoskelet Disord,BMC musculoskeletal disorders,16,1098,0.014572
2024,440,World J Psychiatry,World journal of psychiatry,3,206,0.014563
2024,441,Drug Alcohol Depend,Drug and alcohol dependence,4,276,0.014493
2024,442,Clin Proteomics,Clinical proteomics,1,69,0.014493
2024,443,Front Sleep,Frontiers in sleep,1,69,0.014493
2024,444,Obes Res Clin Pract,Obesity research & clinical practice,1,69,0.014493
2024,445,J Diabetes Investig,Journal of diabetes investigation,3,209,0.014354
2024,446,Nan Fang Yi Ke Da Xue Xue Bao,Nan fang yi ke da xue xue bao = Journal of Southern Medical University,4,280,0.014286
2024,447,Am J Physiol Endocrinol Metab,American journal of physiology. Endocrinology and metabolism,2,140,0.014286
2024,448,Front Nephrol,Frontiers in nephrology,1,70,0.014286
2024,449,J Clin Biochem Nutr,Journal of clinical biochemistry and nutrition,1,70,0.014286
2024,450,J Clin Med Res,Journal of clinical medicine research,1,70,0.014286
2024,451,Sleep Med,Sleep medicine,7,493,0.014199
2024,452,Alcohol Clin Exp Res (Hoboken),"Alcohol, clinical & experimental research",3,212,0.014151
2024,453,Zhonghua Yan Ke Za Zhi,[Zhonghua yan ke za zhi] Chinese journal of ophthalmology,2,142,0.014085
2024,454,Bone Res,Bone research,1,71,0.014085
2024,455,Herzschrittmacherther Elektrophysiol,Herzschrittmachertherapie & Elektrophysiologie,1,71,0.014085
2024,456,J Neurodev Disord,Journal of neurodevelopmental disorders,1,71,0.014085
2024,457,Neurosci Appl,Neuroscience applied,1,71,0.014085
2024,458,Sex Med Rev,Sexual medicine reviews,1,71,0.014085
2024,459,Vet Med Int,Veterinary medicine international,1,71,0.014085
2024,460,J Endocrinol Invest,Journal of endocrinological investigation,4,285,0.014035
2024,461,Nat Commun,Nature communications,153,10925,0.014005
2024,462,Plant Sci,Plant science : an international journal of experimental plant biology,4,286,0.013986
2024,463,Metabolism,Metabolism: clinical and experimental,2,143,0.013986
2024,464,Mol Metab,Molecular metabolism,3,216,0.013889
2024,465,Plant Mol Biol,Plant molecular biology,2,144,0.013889
2024,466,Anim Reprod,Animal reproduction,1,72,0.013889
2024,467,Probl Endokrinol (Mosk),Problemy endokrinologii,1,72,0.013889
2024,468,Front Mol Biosci,Frontiers in molecular biosciences,7,506,0.013834
2024,469,J Allergy Clin Immunol,The Journal of allergy and clinical immunology,5,362,0.013812
2024,470,Nat Med,Nature medicine,10,725,0.013793
2024,471,Adv Nutr,"Advances in nutrition (Bethesda, Md.)",2,145,0.013793
2024,472,Nephrology (Carlton),"Nephrology (Carlton, Vic.)",2,145,0.013793
2024,473,Transl Vis Sci Technol,Translational vision science & technology,5,364,0.013736
2024,474,Am J Clin Nutr,The American journal of clinical nutrition,5,365,0.013699
2024,475,Allergy Asthma Clin Immunol,"Allergy, asthma, and clinical immunology : official journal of the Canadian Society of Allergy and Clinical Immunology",1,73,0.013699
2024,476,Clin Chest Med,Clinics in chest medicine,1,73,0.013699
2024,477,Mech Ageing Dev,Mechanisms of ageing and development,1,73,0.013699
2024,478,Mol Syst Biol,Molecular systems biology,1,73,0.013699
2024,479,Nucleic Acids Res,Nucleic acids research,18,1320,0.013636
2024,480,J Atten Disord,Journal of attention disorders,2,147,0.013605
2024,481,Diabetes Care,Diabetes care,5,369,0.013550
2024,482,Clin Endocrinol (Oxf),Clinical endocrinology,2,148,0.013514
2024,483,CNS Drugs,CNS drugs,1,74,0.013514
2024,484,Nat Aging,Nature aging,3,223,0.013453
2024,485,J Invest Dermatol,The Journal of investigative dermatology,5,372,0.013441
2024,486,Eur J Pain,"European journal of pain (London, England)",2,150,0.013333
2024,487,Inflamm Res,Inflammation research : official journal of the European Histamine Research Society ... [et al.],2,150,0.013333
2024,488,BMC Rheumatol,BMC rheumatology,1,75,0.013333
2024,489,Biomed J,Biomedical journal,1,75,0.013333
2024,490,Eur Heart J Suppl,European heart journal supplements : journal of the European Society of Cardiology,1,75,0.013333
2024,491,Immunol Invest,Immunological investigations,1,75,0.013333
2024,492,Vascul Pharmacol,Vascular pharmacology,1,75,0.013333
2024,493,World J Mens Health,The world journal of men's health,1,75,0.013333
2024,494,J Electrocardiol,Journal of electrocardiology,2,151,0.013245
2024,495,Eur Thyroid J,European thyroid journal,1,76,0.013158
2024,496,Front Med,Frontiers of medicine,1,76,0.013158
2024,497,ESC Heart Fail,ESC heart failure,6,457,0.013129
2024,498,J Anim Sci,Journal of animal science,5,381,0.013123
2024,499,Epilepsia Open,Epilepsia open,3,229,0.013100
2024,500,Birth Defects Res,Birth defects research,2,153,0.013072
2024,501,Clin Immunol,"Clinical immunology (Orlando, Fla.)",3,230,0.013043
2024,502,Hepatol Int,Hepatology international,2,154,0.012987
2024,503,Cancer Biother Radiopharm,Cancer biotherapy & radiopharmaceuticals,1,77,0.012987
2024,504,Cell Mol Neurobiol,Cellular and molecular neurobiology,1,77,0.012987
2024,505,Eat Weight Disord,Eating and weight disorders : EWD,1,77,0.012987
2024,506,J Biomed Res,Journal of biomedical research,1,77,0.012987
2024,507,Vet Immunol Immunopathol,Veterinary immunology and immunopathology,1,77,0.012987
2024,508,J Psychiatr Res,Journal of psychiatric research,8,617,0.012966
2024,509,Virus Res,Virus research,3,232,0.012931
2024,510,Nat Metab,Nature metabolism,3,233,0.012876
2024,511,Elife,eLife,21,1632,0.012868
2024,512,Curr Opin Allergy Clin Immunol,Current opinion in allergy and clinical immunology,1,78,0.012821
2024,513,J Neuroendocrinol,Journal of neuroendocrinology,1,78,0.012821
2024,514,Nihon Ronen Igakkai Zasshi,Nihon Ronen Igakkai zasshi. Japanese journal of geriatrics,1,78,0.012821
2024,515,Pediatr Obes,Pediatric obesity,1,78,0.012821
2024,516,Life Sci Alliance,Life science alliance,4,313,0.012780
2024,517,J Nutr,The Journal of nutrition,5,392,0.012755
2024,518,Zhonghua Wei Zhong Bing Ji Jiu Yi Xue,Zhonghua wei zhong bing ji jiu yi xue,3,236,0.012712
2024,519,CNS Neurosci Ther,CNS neuroscience & therapeutics,9,709,0.012694
2024,520,Invest Ophthalmol Vis Sci,Investigative ophthalmology & visual science,7,552,0.012681
2024,521,Curr Protoc,Current protocols,3,237,0.012658
2024,522,Stem Cell Rev Rep,Stem cell reviews and reports,2,158,0.012658
2024,523,Animals (Basel),Animals : an open access journal from MDPI,46,3643,0.012627
2024,524,Mol Neurobiol,Molecular neurobiology,9,714,0.012605
2024,525,Clin Pharmacol Ther,Clinical pharmacology and therapeutics,4,319,0.012539
2024,526,Cell Rep Methods,Cell reports methods,2,160,0.012500
2024,527,Eur Urol Open Sci,European urology open science,2,160,0.012500
2024,528,J Ophthalmol,Journal of ophthalmology,1,80,0.012500
2024,529,NPJ Sci Learn,NPJ science of learning,1,80,0.012500
2024,530,Oral Health Prev Dent,Oral health & preventive dentistry,1,80,0.012500
2024,531,HLA,HLA,7,563,0.012433
2024,532,Cancer Epidemiol,Cancer epidemiology,2,161,0.012422
2024,533,Inflamm Bowel Dis,Inflammatory bowel diseases,4,324,0.012346
2024,534,Nat Comput Sci,Nature computational science,2,162,0.012346
2024,535,Am J Drug Alcohol Abuse,The American journal of drug and alcohol abuse,1,81,0.012346
2024,536,Clin Epidemiol,Clinical epidemiology,1,81,0.012346
2024,537,Epidemiol Psychiatr Sci,Epidemiology and psychiatric sciences,1,81,0.012346
2024,538,Eur J Cell Biol,European journal of cell biology,1,81,0.012346
2024,539,Photosynth Res,Photosynthesis research,1,81,0.012346
2024,540,J Infect Dis,The Journal of infectious diseases,8,651,0.012289
2024,541,Immunol Res,Immunologic research,2,164,0.012195
2024,542,Ann Behav Med,Annals of behavioral medicine : a publication of the Society of Behavioral Medicine,1,82,0.012195
2024,543,Ann Glob Health,Annals of global health,1,82,0.012195
2024,544,Br Poult Sci,British poultry science,1,82,0.012195
2024,545,Climacteric,Climacteric : the journal of the International Menopause Society,1,82,0.012195
2024,546,Tissue Eng Part A,Tissue engineering. Part A,1,82,0.012195
2024,547,Front Neurosci,Frontiers in neuroscience,15,1232,0.012175
2024,548,J Clin Endocrinol Metab,The Journal of clinical endocrinology and metabolism,8,658,0.012158
2024,549,J Child Psychol Psychiatry,"Journal of child psychology and psychiatry, and allied disciplines",2,165,0.012121
2024,550,Diabetes Metab Res Rev,Diabetes/metabolism research and reviews,2,166,0.012048
2024,551,World J Hepatol,World journal of hepatology,2,166,0.012048
2024,552,Fam Cancer,Familial cancer,1,83,0.012048
2024,553,Mil Med Res,Military Medical Research,1,83,0.012048
2024,554,Vet Dermatol,Veterinary dermatology,1,83,0.012048
2024,555,Int J Mol Sci,International journal of molecular sciences,162,13490,0.012009
2024,556,Mult Scler,"Multiple sclerosis (Houndmills, Basingstoke, England)",3,250,0.012000
2024,557,Ann Oncol,Annals of oncology : official journal of the European Society for Medical Oncology,2,167,0.011976
2024,558,Thyroid,Thyroid : official journal of the American Thyroid Association,2,167,0.011976
2024,559,Hepatol Commun,Hepatology communications,3,251,0.011952
2024,560,Schizophr Res,Schizophrenia research,6,504,0.011905
2024,561,J Gene Med,The journal of gene medicine,2,168,0.011905
2024,562,J Appl Genet,Journal of applied genetics,1,84,0.011905
2024,563,Skin Appendage Disord,Skin appendage disorders,1,84,0.011905
2024,564,J Cell Mol Med,Journal of cellular and molecular medicine,10,844,0.011848
2024,565,BMC Womens Health,BMC women's health,8,676,0.011834
2024,566,Virol J,Virology journal,4,340,0.011765
2024,567,J Cachexia Sarcopenia Muscle,"Journal of cachexia, sarcopenia and muscle",3,255,0.011765
2024,568,Clin Nephrol,Clinical nephrology,1,85,0.011765
2024,569,Neurol Neurochir Pol,Neurologia i neurochirurgia polska,1,85,0.011765
2024,570,Eur J Neurol,European journal of neurology,5,428,0.011682
2024,571,Acta Neuropsychiatr,Acta neuropsychiatrica,1,86,0.011628
2024,572,Crit Rev Biotechnol,Critical reviews in biotechnology,1,86,0.011628
2024,573,Wound Repair Regen,Wound repair and regeneration : official publication of the Wound Healing Society [and] the European Tissue Repair Society,1,86,0.011628
2024,574,Zhejiang Da Xue Xue Bao Yi Xue Ban,Zhejiang da xue xue bao. Yi xue ban = Journal of Zhejiang University. Medical sciences,1,86,0.011628
2024,575,Br J Hosp Med (Lond),"British journal of hospital medicine (London, England : 2005)",3,260,0.011538
2024,576,Transl Cancer Res,Translational cancer research,6,521,0.011516
2024,577,Asian J Urol,Asian journal of urology,1,87,0.011494
2024,578,bioRxiv,bioRxiv : the preprint server for biology,131,11414,0.011477
2024,579,Comput Biol Chem,Computational biology and chemistry,3,262,0.011450
2024,580,Obes Rev,Obesity reviews : an official journal of the International Association for the Study of Obesity,2,175,0.011429
2024,581,J Parkinsons Dis,Journal of Parkinson's disease,2,176,0.011364
2024,582,Carcinogenesis,Carcinogenesis,1,88,0.011364
2024,583,Front Ophthalmol (Lausanne),Frontiers in ophthalmology,1,88,0.011364
2024,584,Genet Med Open,Genetics in medicine open,1,88,0.011364
2024,585,J Neonatal Perinatal Med,Journal of neonatal-perinatal medicine,1,88,0.011364
2024,586,J Plant Res,Journal of plant research,1,88,0.011364
2024,587,Taiwan J Ophthalmol,Taiwan journal of ophthalmology,1,88,0.011364
2024,588,World J Oncol,World journal of oncology,1,88,0.011364
2024,589,BMJ Open Respir Res,BMJ open respiratory research,2,177,0.011299
2024,590,Clin Genet,Clinical genetics,2,177,0.011299
2024,591,Ophthalmology,Ophthalmology,3,266,0.011278
2024,592,Cardiology,Cardiology,1,89,0.011236
2024,593,J Thorac Dis,Journal of thoracic disease,9,808,0.011139
2024,594,Neurol Sci,Neurological sciences : official journal of the Italian Neurological Society and of the Italian Society of Clinical Neurophysiology,8,720,0.011111
2024,595,Sleep Breath,Sleep & breathing = Schlaf & Atmung,4,363,0.011019
2024,596,Front Oncol,Frontiers in oncology,41,3725,0.011007
2024,597,Expert Opin Ther Targets,Expert opinion on therapeutic targets,1,91,0.010989
2024,598,Prog Cardiovasc Dis,Progress in cardiovascular diseases,1,91,0.010989
2024,599,Quintessence Int,"Quintessence international (Berlin, Germany : 1985)",1,91,0.010989
2024,600,J Oral Rehabil,Journal of oral rehabilitation,3,274,0.010949
2024,601,Microbiome,Microbiome,3,275,0.010909
2024,602,Dig Liver Dis,Digestive and liver disease : official journal of the Italian Society of Gastroenterology and the Italian Association for the Study of the Liver,4,367,0.010899
2024,603,J Thromb Haemost,Journal of thrombosis and haemostasis : JTH,4,368,0.010870
2024,604,Clin Exp Med,Clinical and experimental medicine,3,276,0.010870
2024,605,Alcohol,"Alcohol (Fayetteville, N.Y.)",1,92,0.010870
2024,606,Eur Heart J Digit Health,European heart journal. Digital health,1,92,0.010870
2024,607,Eur J Dermatol,European journal of dermatology : EJD,2,185,0.010811
2024,608,Rev Cardiovasc Med,Reviews in cardiovascular medicine,5,463,0.010799
2024,609,Ageing Res Rev,Ageing research reviews,4,372,0.010753
2024,610,Eur Heart J Cardiovasc Pharmacother,European heart journal. Cardiovascular pharmacotherapy,1,93,0.010753
2024,611,IUBMB Life,IUBMB life,1,93,0.010753
2024,612,Asian J Psychiatr,Asian journal of psychiatry,4,373,0.010724
2024,613,Breast Cancer Res Treat,Breast cancer research and treatment,4,373,0.010724
2024,614,Reprod Toxicol,"Reproductive toxicology (Elmsford, N.Y.)",2,188,0.010638
2024,615,Cancer Commun (Lond),"Cancer communications (London, England)",1,94,0.010638
2024,616,Expert Opin Drug Metab Toxicol,Expert opinion on drug metabolism & toxicology,1,94,0.010638
2024,617,J Neuropathol Exp Neurol,Journal of neuropathology and experimental neurology,1,94,0.010638
2024,618,Neurobiol Stress,Neurobiology of stress,1,94,0.010638
2024,619,Zhonghua Kou Qiang Yi Xue Za Zhi,Zhonghua kou qiang yi xue za zhi = Zhonghua kouqiang yixue zazhi = Chinese journal of stomatology,2,189,0.010582
2024,620,JCO Precis Oncol,JCO precision oncology,3,284,0.010563
2024,621,ArXiv,ArXiv,6,570,0.010526
2024,622,Plant Cell Environ,"Plant, cell & environment",4,380,0.010526
2024,623,Transl Res,Translational research : the journal of laboratory and clinical medicine,1,95,0.010526
2024,624,Br J Dermatol,The British journal of dermatology,5,477,0.010482
2024,625,Int J Neurosci,The International journal of neuroscience,2,191,0.010471
2024,626,Cell Metab,Cell metabolism,2,192,0.010417
2024,627,J Asthma,The Journal of asthma : official journal of the Association for the Care of Asthma,2,192,0.010417
2024,628,Hormones (Athens),"Hormones (Athens, Greece)",1,96,0.010417
2024,629,Mol Brain,Molecular brain,1,96,0.010417
2024,630,Plant Methods,Plant methods,2,193,0.010363
2024,631,Trop Anim Health Prod,Tropical animal health and production,4,387,0.010336
2024,632,Biomedica,Biomedica : revista del Instituto Nacional de Salud,1,97,0.010309
2024,633,Expert Rev Hematol,Expert review of hematology,1,97,0.010309
2024,634,J Periodontol,Journal of periodontology,1,97,0.010309
2024,635,Mol Clin Oncol,Molecular and clinical oncology,1,97,0.010309
